customer_id,total_amount,invoice,quantity,avg_basket,spend_early,spend_late,spend_drop,country,total_spend,driver
15201,602.27,2,659,301.135,301.48,300.79,1.0,United Kingdom,1842.95,adoption
15203,480.96,1,449,480.96,0.0,480.96,0.0,United Kingdom,4400.18,adoption
15206,17.7,1,6,17.7,17.7,0.0,17.7,United Kingdom,420.3,quality
15210,331.18,1,228,331.18,0.0,331.18,0.0,United Kingdom,1176.19,adoption
15212,101.8,1,36,101.8,101.8,0.0,101.8,United Kingdom,208.28,price
15214,514.93,1,402,514.93,514.93,0.0,514.93,United Kingdom,1661.44,price
15218,1175.6,2,671,587.8,527.85,647.75,0.81,United Kingdom,11516.57,adoption
15220,858.1899999999999,3,783,286.06333333333333,511.78999999999996,346.4,1.47,United Kingdom,1778.96,competition
15223,755.75,2,213,377.875,300.85,454.90000000000003,0.66,United Kingdom,1417.95,adoption
15225,409.4,1,226,409.4,0.0,409.4,0.0,United Kingdom,409.4,adoption
15227,251.75,1,208,251.75,0.0,251.75,0.0,United Kingdom,2488.4900000000002,adoption
15230,429.6,2,351,214.8,429.6,0.0,429.6,United Kingdom,429.6,price
15234,197.0,1,196,197.0,197.0,0.0,197.0,United Kingdom,197.0,price
15235,786.57,3,367,262.19,415.8,370.77,1.12,United Kingdom,2937.81,competition
15237,1093.65,2,798,546.825,0.0,1093.65,0.0,United Kingdom,1412.32,adoption
15240,316.2,1,204,316.2,316.2,0.0,316.2,United Kingdom,4459.98,price
15241,570.0699999999999,2,466,285.03499999999997,0.0,570.0699999999999,0.0,United Kingdom,3050.16,adoption
15244,297.94,1,240,297.94,297.94,0.0,297.94,United Kingdom,912.08,price
15245,1251.48,1,826,1251.48,1251.48,0.0,1251.48,United Kingdom,4610.84,price
15246,328.15,1,161,328.15,328.15,0.0,328.15,United Kingdom,780.4,price
15249,2841.37,5,1435,568.274,1329.02,1512.35,0.88,United Kingdom,9266.0,competition
15251,4095.72,2,2648,2047.86,2846.02,1249.7,2.28,United Kingdom,20324.54,adoption
15258,315.66,1,78,315.66,0.0,315.66,0.0,United Kingdom,623.16,adoption
15260,462.1,2,220,231.05,0.0,462.1,0.0,United Kingdom,9188.23,adoption
15265,712.24,1,240,712.24,0.0,712.24,0.0,United Kingdom,3345.64,adoption
15270,300.25,1,265,300.25,300.25,0.0,300.25,United Kingdom,8524.86,price
15271,370.76,3,192,123.58666666666666,147.6,223.16,0.66,United Kingdom,4709.54,competition
15281,912.84,4,402,228.21,104.4,808.4399999999999,0.13,United Kingdom,8543.57,competition
15288,1458.35,2,507,729.175,986.75,471.6,2.09,United Kingdom,3883.13,adoption
15289,375.45,1,333,375.45,375.45,0.0,375.45,United Kingdom,1593.09,price
15290,1179.74,4,586,294.935,527.15,652.59,0.81,United Kingdom,10496.28,competition
15291,1307.4,5,485,261.48,1307.4,0.0,1307.4,United Kingdom,13846.56,price
15292,180.94,1,56,180.94,0.0,180.94,0.0,United Kingdom,180.94,adoption
15296,578.48,1,362,578.48,0.0,578.48,0.0,United Kingdom,10342.83,adoption
15298,365.36,1,168,365.36,365.36,0.0,365.36,United Kingdom,9459.37,price
15299,600.0,1,480,600.0,600.0,0.0,600.0,United Kingdom,7991.54,price
15301,1430.63,3,719,476.8766666666667,622.5,808.13,0.77,United Kingdom,7603.44,competition
15304,258.45,4,27,64.6125,156.45,102.0,1.52,United Kingdom,919.55,competition
15308,310.46999999999997,1,175,310.46999999999997,310.46999999999997,0.0,310.47,United Kingdom,310.46999999999997,price
15311,15398.78,16,10231,962.42375,8384.46,7014.32,1.2,United Kingdom,116771.16,competition
15312,318.15999999999997,1,163,318.15999999999997,0.0,318.15999999999997,0.0,United Kingdom,2930.19,adoption
15314,327.96999999999997,1,313,327.96999999999997,0.0,327.96999999999997,0.0,United Kingdom,820.45,adoption
15333,1028.56,1,344,1028.56,0.0,1028.56,0.0,United Kingdom,1028.56,adoption
15353,465.37,1,212,465.37,465.37,0.0,465.37,United Kingdom,3175.95,price
15356,582.08,2,347,291.04,212.13,369.95,0.57,United Kingdom,3464.95,adoption
15358,1944.22,5,1791,388.844,1400.31,543.91,2.57,United Kingdom,17050.41,price
15364,331.8,1,84,331.8,331.8,0.0,331.8,United Kingdom,913.19,price
15367,1416.18,2,750,708.09,1416.18,0.0,1416.18,United Kingdom,5081.33,price
15370,373.72,1,140,373.72,0.0,373.72,0.0,United Kingdom,3739.01,adoption
15373,291.75,2,107,145.875,176.21,115.54,1.51,United Kingdom,3421.39,adoption
15376,654.17,1,375,654.17,0.0,654.17,0.0,United Kingdom,1233.36,adoption
15379,581.02,2,288,290.51,371.84,209.18,1.77,United Kingdom,4877.84,adoption
15381,596.85,2,171,298.425,282.3,314.55,0.89,United Kingdom,1890.57,adoption
15382,568.6,1,264,568.6,0.0,568.6,0.0,United Kingdom,13733.55,adoption
15388,140.54,1,88,140.54,140.54,0.0,140.54,Canada,140.54,price
15393,124.1,1,94,124.1,124.1,0.0,124.1,United Kingdom,891.34,price
15394,848.78,1,304,848.78,0.0,848.78,0.0,United Kingdom,5286.8,adoption
15400,346.1,1,190,346.1,346.1,0.0,346.1,United Kingdom,1302.3,price
15402,440.99,1,431,440.99,0.0,440.99,0.0,United Kingdom,1830.54,adoption
15407,164.86,1,77,164.86,0.0,164.86,0.0,United Kingdom,1056.44,adoption
15408,267.18,1,106,267.18,267.18,0.0,267.18,United Kingdom,267.18,price
15410,1800.89,4,565,450.2225,382.6,1418.29,0.27,United Kingdom,4685.72,competition
15414,36.2,1,12,36.2,36.2,0.0,36.2,United Kingdom,774.9,price
15416,899.19,1,522,899.19,899.19,0.0,899.19,United Kingdom,4572.82,price
15421,444.3,2,205,222.15,0.0,444.3,0.0,United Kingdom,3805.34,adoption
15424,383.34,2,554,191.67,383.34,0.0,383.34,United Kingdom,597.78,price
15426,251.56,1,106,251.56,251.56,0.0,251.56,United Kingdom,2615.39,price
15433,533.3,2,534,266.65,372.64,160.66,2.31,United Kingdom,533.3,adoption
15434,306.96,1,199,306.96,0.0,306.96,0.0,United Kingdom,2567.06,adoption
15436,489.05,1,251,489.05,0.0,489.05,0.0,United Kingdom,1122.53,adoption
15437,200.16,1,79,200.16,200.16,0.0,200.16,United Kingdom,393.45,price
15440,125.8,1,78,125.8,0.0,125.8,0.0,United Kingdom,383.68,adoption
15442,594.0,1,120,594.0,594.0,0.0,594.0,United Kingdom,594.0,price
15445,113.5,1,58,113.5,113.5,0.0,113.5,United Kingdom,284.5,price
15449,345.92,1,248,345.92,345.92,0.0,345.92,United Kingdom,974.52,price
15452,247.25,1,137,247.25,247.25,0.0,247.25,United Kingdom,1799.11,price
15457,237.07,1,132,237.07,237.07,0.0,237.07,United Kingdom,237.07,price
15465,2587.05,6,345,431.175,1990.05,597.0,3.33,United Kingdom,12655.65,price
15482,713.8,1,184,713.8,713.8,0.0,713.8,United Kingdom,14592.56,price
15483,114.85,1,145,114.85,114.85,0.0,114.85,United Kingdom,862.2,price
15489,348.26,1,220,348.26,0.0,348.26,0.0,United Kingdom,2419.61,adoption
15491,1644.92,3,894,548.3066666666667,0.0,1644.92,0.0,United Kingdom,3100.09,competition
15493,951.25,2,261,475.625,951.25,0.0,951.25,United Kingdom,4314.9800000000005,price
15498,2322.17,6,1027,387.02833333333336,1495.32,826.85,1.81,United Kingdom,26039.579999999998,competition
15502,1711.06,1,1566,1711.06,1711.06,0.0,1711.06,United Kingdom,13993.47,price
15508,629.11,3,297,209.70333333333335,0.0,629.11,0.0,United Kingdom,1000.27,competition
15513,3655.2,7,1318,522.1714285714286,2104.5,1550.7,1.36,United Kingdom,27750.55,competition
15514,677.23,2,413,338.615,292.03,385.2,0.76,United Kingdom,6598.55,adoption
15517,267.03,1,293,267.03,0.0,267.03,0.0,United Kingdom,267.03,adoption
15518,356.92,1,283,356.92,0.0,356.92,0.0,United Kingdom,4218.94,adoption
15521,1667.78,4,901,416.945,980.69,687.09,1.43,United Kingdom,7106.69,competition
15527,319.74,1,182,319.74,0.0,319.74,0.0,United Kingdom,5575.64,adoption
15528,229.33,1,123,229.33,229.33,0.0,229.33,United Kingdom,229.33,price
15529,1361.32,4,1203,340.33,947.95,413.37,2.29,United Kingdom,5111.95,competition
15530,553.13,1,324,553.13,553.13,0.0,553.13,United Kingdom,1813.72,price
15535,118.85,1,15,118.85,0.0,118.85,0.0,United Kingdom,1087.82,adoption
15544,560.35,1,393,560.35,0.0,560.35,0.0,United Kingdom,8162.43,adoption
15547,976.8,3,608,325.59999999999997,569.37,407.43,1.39,United Kingdom,10154.39,competition
15552,90.12,1,60,90.12,0.0,90.12,0.0,United Kingdom,252.52,adoption
15554,217.2,1,74,217.2,217.2,0.0,217.2,United Kingdom,217.2,price
15555,669.93,2,622,334.965,0.0,669.93,0.0,United Kingdom,12112.35,adoption
15561,265.75,1,51,265.75,0.0,265.75,0.0,United Kingdom,1934.3899999999999,adoption
15563,465.43,1,427,465.43,0.0,465.43,0.0,United Kingdom,2867.0,adoption
15570,541.33,2,165,270.665,294.04,247.29,1.18,United Kingdom,9311.039999999999,adoption
15572,876.04,3,422,292.0133333333333,876.04,0.0,876.04,United Kingdom,4068.67,price
15581,309.0,4,110,77.25,131.14000000000001,177.86,0.73,United Kingdom,7794.59,competition
15582,303.61,1,255,303.61,0.0,303.61,0.0,United Kingdom,682.91,adoption
15589,293.58,2,118,146.79,293.58,0.0,293.58,United Kingdom,478.53,price
15594,267.91,1,145,267.91,0.0,267.91,0.0,United Kingdom,1771.78,adoption
15596,612.22,2,258,306.11,303.03000000000003,309.19,0.98,United Kingdom,3130.04,adoption
15599,448.83,1,361,448.83,0.0,448.83,0.0,United Kingdom,1250.06,adoption
15601,958.39,2,548,479.195,266.85,691.54,0.39,United Kingdom,14960.12,adoption
15602,138.2,1,84,138.2,0.0,138.2,0.0,United Kingdom,3230.5099999999998,adoption
15605,312.58,1,130,312.58,312.58,0.0,312.58,United Kingdom,1936.8,price
15606,911.48,3,284,303.82666666666665,590.6,320.88,1.83,United Kingdom,5230.99,competition
15611,227.25,2,23,113.625,227.25,0.0,227.25,United Kingdom,2997.28,price
15615,2303.96,5,1328,460.79200000000003,1295.7,1008.26,1.28,United Kingdom,21373.97,competition
15620,450.52,1,205,450.52,0.0,450.52,0.0,United Kingdom,1942.36,adoption
15622,2026.0,4,1003,506.5,0.0,2026.0,0.0,United Kingdom,7852.61,competition
15624,311.4,2,120,155.7,183.9,127.5,1.43,United Kingdom,588.13,adoption
15625,695.33,1,513,695.33,0.0,695.33,0.0,United Kingdom,3236.4,adoption
15628,371.83,1,173,371.83,371.83,0.0,371.83,United Kingdom,5652.26,price
15630,396.86,1,280,396.86,0.0,396.86,0.0,United Kingdom,1481.4,adoption
15632,1242.5,3,688,414.1666666666667,695.23,547.27,1.27,United Kingdom,3285.31,competition
15640,1420.58,2,684,710.29,1103.73,316.84999999999997,3.47,United Kingdom,23957.579999999998,price
15641,543.22,1,430,543.22,543.22,0.0,543.22,United Kingdom,5345.55,price
15644,423.19,3,279,141.06333333333333,423.19,0.0,423.19,United Kingdom,813.0,price
15646,150.24,1,140,150.24,150.24,0.0,150.24,United Kingdom,974.61,price
15648,657.35,2,221,328.675,316.85,340.5,0.93,United Kingdom,657.35,adoption
15651,227.32,1,238,227.32,227.32,0.0,227.32,United Kingdom,1259.06,price
15655,560.67,1,324,560.67,560.67,0.0,560.67,United Kingdom,560.67,price
15656,63.910000000000004,1,11,63.910000000000004,0.0,63.910000000000004,0.0,United Kingdom,748.5,adoption
15658,440.2,2,117,220.1,21.25,418.95,0.05,United Kingdom,2423.47,adoption
15660,374.72,2,212,187.36,0.0,374.72,0.0,United Kingdom,2812.99,adoption
15665,1476.22,1,1174,1476.22,1476.22,0.0,1476.22,United Kingdom,4015.12,price
15668,76.32,1,72,76.32,0.0,76.32,0.0,United Kingdom,76.32,adoption
15669,198.8,1,64,198.8,198.8,0.0,198.8,United Kingdom,684.34,price
15671,1033.13,3,561,344.3766666666667,1033.13,0.0,1033.13,United Kingdom,2657.13,price
15673,815.78,1,466,815.78,0.0,815.78,0.0,United Kingdom,6414.79,adoption
15674,1379.6599999999999,4,626,344.91499999999996,710.24,669.42,1.06,United Kingdom,6948.23,competition
15675,45.0,1,36,45.0,45.0,0.0,45.0,United Kingdom,542.04,price
15681,345.68,1,256,345.68,345.68,0.0,345.68,United Kingdom,2989.7,price
15687,369.9,1,124,369.9,369.9,0.0,369.9,United Kingdom,2993.1,price
15691,136.8,1,72,136.8,136.8,0.0,136.8,United Kingdom,571.3,price
15694,1431.86,3,246,477.28666666666663,950.16,481.7,1.97,United Kingdom,10810.81,competition
15695,409.98,2,212,204.99,409.98,0.0,409.98,United Kingdom,1131.04,price
15696,860.39,3,339,286.7966666666667,547.9,312.49,1.75,United Kingdom,3906.57,competition
15703,211.5,1,66,211.5,211.5,0.0,211.5,United Kingdom,211.5,price
15704,938.85,1,407,938.85,0.0,938.85,0.0,United Kingdom,3817.96,adoption
15705,143.1,1,62,143.1,0.0,143.1,0.0,United Kingdom,143.1,adoption
15708,443.85,1,146,443.85,0.0,443.85,0.0,United Kingdom,4378.72,adoption
15716,355.34000000000003,2,213,177.67000000000002,115.25999999999999,240.08,0.48,United Kingdom,3056.81,adoption
15717,150.3,1,70,150.3,0.0,150.3,0.0,United Kingdom,607.0,adoption
15719,1569.82,5,868,313.964,846.83,722.99,1.17,United Kingdom,10223.06,competition
15724,114.60000000000001,1,42,114.60000000000001,0.0,114.60000000000001,0.0,United Kingdom,310.85,adoption
15727,1159.27,2,607,579.635,784.45,374.82,2.09,United Kingdom,9445.51,adoption
15729,85.0,1,28,85.0,0.0,85.0,0.0,United Kingdom,192.55,adoption
15730,467.43,1,314,467.43,0.0,467.43,0.0,United Kingdom,1726.58,adoption
15732,156.02,1,118,156.02,0.0,156.02,0.0,United Kingdom,1682.07,adoption
15734,578.65,1,133,578.65,0.0,578.65,0.0,United Kingdom,2263.3,adoption
15737,475.88,1,286,475.88,475.88,0.0,475.88,United Kingdom,1205.12,price
15738,1327.9,5,750,265.58000000000004,719.9499999999999,607.95,1.18,United Kingdom,13372.97,competition
15745,302.85,1,127,302.85,0.0,302.85,0.0,United Kingdom,1094.59,adoption
15749,21535.9,1,9014,21535.9,0.0,21535.9,0.0,United Kingdom,44534.3,adoption
15752,785.53,2,624,392.765,785.53,0.0,785.53,United Kingdom,4207.54,price
15754,91.8,1,36,91.8,91.8,0.0,91.8,United Kingdom,3037.61,price
15755,306.05,1,157,306.05,0.0,306.05,0.0,United Kingdom,5993.12,adoption
15756,249.12,2,106,124.56,123.59,125.53,0.98,United Kingdom,532.96,adoption
15757,261.36,1,167,261.36,0.0,261.36,0.0,United Kingdom,2940.36,adoption
15759,68.0,1,8,68.0,0.0,68.0,0.0,United Kingdom,830.93,adoption
15764,1120.93,1,623,1120.93,1120.93,0.0,1120.93,United Kingdom,4503.08,price
15768,479.15,2,153,239.575,0.0,479.15,0.0,United Kingdom,15601.09,adoption
15769,17700.64,8,9992,2212.58,14212.8,3487.84,4.07,United Kingdom,88704.32,price
15775,104.9,1,68,104.9,104.9,0.0,104.9,United Kingdom,150.5,price
15777,293.96,1,129,293.96,293.96,0.0,293.96,United Kingdom,1762.61,price
15780,225.61,1,127,225.61,225.61,0.0,225.61,United Kingdom,475.28000000000003,price
15785,401.82000000000005,1,197,401.82000000000005,0.0,401.82000000000005,0.0,United Kingdom,5969.93,adoption
15791,1223.24,1,558,1223.24,0.0,1223.24,0.0,United Kingdom,3608.34,adoption
15793,306.64,1,192,306.64,306.64,0.0,306.64,United Kingdom,2399.57,price
15796,632.87,2,184,316.435,0.0,632.87,0.0,United Kingdom,5175.83,adoption
15797,330.0,1,200,330.0,0.0,330.0,0.0,United Kingdom,2821.08,adoption
15800,244.5,1,108,244.5,244.5,0.0,244.5,United Kingdom,1242.58,price
15804,525.36,1,314,525.36,0.0,525.36,0.0,United Kingdom,4206.39,adoption
15805,1579.22,3,839,526.4066666666666,0.0,1579.22,0.0,United Kingdom,10189.23,competition
15806,300.36,1,274,300.36,300.36,0.0,300.36,United Kingdom,784.58,price
15809,184.51,2,137,92.255,63.42,121.09,0.52,United Kingdom,1274.44,adoption
15810,476.8,1,280,476.8,0.0,476.8,0.0,United Kingdom,2999.04,adoption
15811,397.51,1,159,397.51,0.0,397.51,0.0,United Kingdom,3890.52,adoption
15812,519.96,1,388,519.96,519.96,0.0,519.96,United Kingdom,5201.47,price
15813,1303.9099999999999,2,603,651.9549999999999,770.65,533.26,1.44,United Kingdom,1303.9099999999999,adoption
15815,1394.08,3,1068,464.6933333333333,880.0,514.08,1.71,United Kingdom,2100.6,competition
15819,1177.14,2,914,588.57,639.64,537.5,1.19,United Kingdom,3934.79,adoption
15826,720.0,1,488,720.0,0.0,720.0,0.0,United Kingdom,2598.28,adoption
15827,367.51,4,119,91.8775,190.1,177.41,1.07,United Kingdom,3794.0699999999997,competition
15832,836.79,1,465,836.79,836.79,0.0,836.79,United Kingdom,836.79,price
15834,1281.37,2,410,640.685,1281.37,0.0,1281.37,United Kingdom,3772.99,price
15835,187.2,1,88,187.2,187.2,0.0,187.2,United Kingdom,954.09,price
15838,4867.9,4,2538,1216.975,4373.2,494.7,8.82,United Kingdom,74163.0,price
15841,281.66,1,234,281.66,0.0,281.66,0.0,United Kingdom,2742.41,adoption
15845,304.58,1,128,304.58,0.0,304.58,0.0,United Kingdom,4426.28,adoption
15852,103.21000000000001,1,38,103.21000000000001,0.0,103.21000000000001,0.0,United Kingdom,257.26,adoption
15854,837.09,3,392,279.03000000000003,309.4,527.69,0.59,United Kingdom,5583.81,competition
15855,342.51,3,251,114.17,202.2,140.31,1.43,United Kingdom,1052.72,competition
15856,2579.26,4,1924,644.815,1301.79,1277.47,1.02,United Kingdom,34220.34,competition
15860,317.6,2,106,158.8,292.85,24.75,11.37,United Kingdom,2505.21,price
15861,722.48,2,561,361.24,722.48,0.0,722.48,United Kingdom,4401.79,price
15862,136.78,1,235,136.78,0.0,136.78,0.0,United Kingdom,2928.29,adoption
15863,9.2,1,2,9.2,0.0,9.2,0.0,United Kingdom,358.7,quality
15865,313.93,1,178,313.93,0.0,313.93,0.0,United Kingdom,2248.92,adoption
15867,684.9300000000001,3,444,228.31000000000003,432.63,252.3,1.71,United Kingdom,9063.95,competition
15869,149.64,2,175,74.82,149.64,0.0,149.64,United Kingdom,323.65999999999997,price
15874,1578.45,4,998,394.6125,1460.15,118.3,12.24,United Kingdom,11284.76,price
15882,145.04000000000002,2,112,72.52000000000001,0.0,145.04000000000002,0.0,United Kingdom,1495.98,adoption
15891,524.52,1,442,524.52,0.0,524.52,0.0,United Kingdom,524.52,adoption
15894,106.81,1,53,106.81,106.81,0.0,106.81,United Kingdom,420.28999999999996,price
15897,222.05,2,261,111.025,0.0,222.05,0.0,United Kingdom,222.05,adoption
15898,481.3,2,194,240.65,168.7,312.6,0.54,United Kingdom,5596.31,adoption
15903,480.36,1,292,480.36,0.0,480.36,0.0,United Kingdom,8939.84,adoption
15906,683.16,3,225,227.72,411.33000000000004,271.83,1.51,United Kingdom,2555.64,competition
15907,251.18,1,157,251.18,0.0,251.18,0.0,United Kingdom,967.45,adoption
15910,239.71,2,197,119.855,118.89,120.82000000000001,0.98,United Kingdom,2681.8,adoption
15912,141.49,1,66,141.49,0.0,141.49,0.0,United Kingdom,1074.7,adoption
15916,160.12,1,64,160.12,160.12,0.0,160.12,United Kingdom,3427.17,price
15917,123.1,1,42,123.1,123.1,0.0,123.1,United Kingdom,560.63,price
15918,142.0,1,66,142.0,142.0,0.0,142.0,United Kingdom,582.88,price
15925,207.15,1,93,207.15,0.0,207.15,0.0,United Kingdom,207.15,adoption
15932,955.52,3,710,318.50666666666666,650.5,305.02,2.13,United Kingdom,2495.87,competition
15935,416.86,2,115,208.43,416.86,0.0,416.86,United Kingdom,416.86,price
15938,260.4,3,160,86.8,167.7,92.7,1.79,United Kingdom,734.81,competition
15939,3268.25,5,2799,653.65,1750.85,1517.4,1.15,United Kingdom,9060.39,competition
15944,325.09999999999997,1,50,325.09999999999997,325.09999999999997,0.0,325.1,United Kingdom,2164.24,price
15952,232.65,1,123,232.65,0.0,232.65,0.0,United Kingdom,806.57,adoption
15953,171.92,1,72,171.92,0.0,171.92,0.0,United Kingdom,3669.5499999999997,adoption
15955,873.24,2,344,436.62,491.79,381.45,1.29,United Kingdom,8658.36,adoption
15971,207.15,2,97,103.575,207.15,0.0,207.15,United Kingdom,5902.83,price
15974,804.25,2,415,402.125,147.95,656.3,0.23,United Kingdom,3442.15,adoption
15976,209.99,1,125,209.99,0.0,209.99,0.0,United Kingdom,1746.64,adoption
15980,760.18,1,592,760.18,760.18,0.0,760.18,United Kingdom,6593.68,price
15981,1352.2,3,816,450.73333333333335,1120.8,231.4,4.82,United Kingdom,9362.77,price
15984,212.19,1,81,212.19,0.0,212.19,0.0,United Kingdom,8759.32,adoption
15985,899.5799999999999,1,878,899.5799999999999,0.0,899.5799999999999,0.0,United Kingdom,2715.2799999999997,adoption
15987,402.59999999999997,3,992,134.2,0.0,402.59999999999997,0.0,United Kingdom,1682.1299999999999,competition
15996,169.73000000000002,1,45,169.73000000000002,169.73000000000002,0.0,169.73,United Kingdom,1686.9,price
15998,918.83,1,643,918.83,918.83,0.0,918.83,United Kingdom,8308.34,price
16005,177.59,1,82,177.59,177.59,0.0,177.59,United Kingdom,2436.22,price
16006,101.4,1,84,101.4,0.0,101.4,0.0,United Kingdom,347.17,adoption
16007,369.75,1,420,369.75,0.0,369.75,0.0,United Kingdom,3075.14,adoption
16008,139.15,1,75,139.15,0.0,139.15,0.0,United Kingdom,5384.13,adoption
16010,297.4,2,164,148.7,297.4,0.0,297.4,United Kingdom,1724.06,price
16011,237.65,2,141,118.825,118.55,119.1,0.99,United Kingdom,5880.46,adoption
16013,5047.42,10,2170,504.742,2199.42,2848.0,0.77,United Kingdom,57446.44,competition
16016,435.3,3,165,145.1,0.0,435.3,0.0,United Kingdom,2533.94,competition
16019,536.0,2,222,268.0,303.32,232.68,1.3,United Kingdom,17465.85,adoption
16022,628.28,1,261,628.28,628.28,0.0,628.28,United Kingdom,628.28,price
16023,500.69,2,227,250.345,177.84,322.85,0.55,United Kingdom,719.81,adoption
16027,116.95,1,149,116.95,0.0,116.95,0.0,United Kingdom,2048.36,adoption
16029,16323.99,14,4105,1165.9992857142856,3957.48,12366.51,0.32,United Kingdom,122209.14,competition
16031,305.63,1,219,305.63,305.63,0.0,305.63,United Kingdom,548.94,price
16033,2015.12,6,687,335.8533333333333,635.17,1379.95,0.46,United Kingdom,10836.13,competition
16034,284.1,2,114,142.05,0.0,284.1,0.0,United Kingdom,928.72,adoption
16036,188.73000000000002,1,127,188.73000000000002,188.73000000000002,0.0,188.73,United Kingdom,2556.84,price
16037,251.56,1,188,251.56,251.56,0.0,251.56,United Kingdom,1509.34,price
16038,316.95,1,187,316.95,0.0,316.95,0.0,United Kingdom,471.78,adoption
16040,422.43,1,285,422.43,422.43,0.0,422.43,United Kingdom,2416.9,price
16043,368.64,2,187,184.32,144.10000000000002,224.54,0.64,United Kingdom,1856.59,adoption
16045,196.79999999999998,1,107,196.79999999999998,196.79999999999998,0.0,196.8,United Kingdom,3434.93,price
16055,134.8,1,22,134.8,0.0,134.8,0.0,United Kingdom,134.8,adoption
16057,375.56,2,160,187.78,0.0,375.56,0.0,United Kingdom,3854.85,adoption
16059,384.45,1,144,384.45,384.45,0.0,384.45,United Kingdom,3217.77,price
16062,330.62,1,209,330.62,330.62,0.0,330.62,United Kingdom,2863.45,price
16063,335.32,1,262,335.32,335.32,0.0,335.32,United Kingdom,335.32,price
16076,305.45,1,137,305.45,0.0,305.45,0.0,United Kingdom,2234.73,adoption
16080,130.26,1,66,130.26,130.26,0.0,130.26,United Kingdom,602.56,price
16081,410.53,1,241,410.53,410.53,0.0,410.53,United Kingdom,4460.18,price
16085,143.69,1,129,143.69,0.0,143.69,0.0,United Kingdom,2343.53,adoption
16086,308.61,1,139,308.61,0.0,308.61,0.0,United Kingdom,2864.99,adoption
16091,157.25,1,83,157.25,0.0,157.25,0.0,United Kingdom,315.06,adoption
16092,593.73,2,445,296.865,310.87,282.86,1.1,United Kingdom,1587.94,adoption
16094,252.1,1,164,252.1,0.0,252.1,0.0,United Kingdom,3695.56,adoption
16096,320.62,1,155,320.62,320.62,0.0,320.62,United Kingdom,1584.97,price
16097,185.04999999999998,1,87,185.04999999999998,185.04999999999998,0.0,185.05,United Kingdom,185.04999999999998,price
16098,157.9,1,56,157.9,0.0,157.9,0.0,United Kingdom,4448.1,adoption
16099,318.3,1,206,318.3,0.0,318.3,0.0,United Kingdom,1573.2,adoption
16103,534.46,2,170,267.23,0.0,534.46,0.0,United Kingdom,6191.71,adoption
16105,336.96,1,330,336.96,336.96,0.0,336.96,United Kingdom,2386.19,price
16109,296.88,1,528,296.88,0.0,296.88,0.0,United Kingdom,939.48,adoption
16110,284.23,1,143,284.23,284.23,0.0,284.23,United Kingdom,1819.27,price
16115,372.07,2,243,186.035,205.13,166.94,1.22,United Kingdom,2575.14,adoption
16116,612.78,1,248,612.78,0.0,612.78,0.0,United Kingdom,612.78,adoption
16121,287.89,1,142,287.89,0.0,287.89,0.0,United Kingdom,1477.09,adoption
16131,1664.52,2,792,832.26,1056.36,608.16,1.73,United Kingdom,9957.42,adoption
16133,5855.74,9,3206,650.6377777777777,704.87,5150.87,0.14,United Kingdom,22992.26,competition
16135,517.55,1,209,517.55,517.55,0.0,517.55,United Kingdom,819.45,price
16136,159.3,1,66,159.3,159.3,0.0,159.3,United Kingdom,946.8,price
16139,139.8,1,84,139.8,0.0,139.8,0.0,United Kingdom,1111.15,adoption
16142,535.34,1,422,535.34,535.34,0.0,535.34,United Kingdom,535.34,price
16143,361.32,1,152,361.32,0.0,361.32,0.0,United Kingdom,4910.83,adoption
16144,175.2,1,16,175.2,175.2,0.0,175.2,United Kingdom,175.2,price
16145,337.36,1,458,337.36,0.0,337.36,0.0,United Kingdom,6805.44,adoption
16146,659.13,2,367,329.565,0.0,659.13,0.0,United Kingdom,946.38,adoption
16150,571.06,1,326,571.06,571.06,0.0,571.06,United Kingdom,4395.59,price
16152,1829.04,1,642,1829.04,1829.04,0.0,1829.04,United Kingdom,1829.04,price
16153,186.9,1,96,186.9,0.0,186.9,0.0,United Kingdom,5133.49,adoption
16156,756.73,2,327,378.365,309.02,447.71,0.69,United Kingdom,6218.18,adoption
16159,348.2,1,236,348.2,348.2,0.0,348.2,United Kingdom,1232.79,price
16161,972.16,3,482,324.05333333333334,345.35,626.81,0.55,United Kingdom,12831.8,competition
16162,37.4,1,4,37.4,37.4,0.0,37.4,United Kingdom,37.4,price
16163,415.0,1,100,415.0,0.0,415.0,0.0,United Kingdom,2849.58,adoption
16168,848.31,7,447,121.18714285714285,348.95,499.36,0.7,United Kingdom,10636.47,competition
16170,625.58,2,434,312.79,316.02,309.56,1.02,United Kingdom,6869.0,adoption
16172,199.38,1,180,199.38,199.38,0.0,199.38,United Kingdom,1884.55,price
16175,466.98,2,220,233.49,272.86,194.12,1.4,United Kingdom,1836.44,adoption
16180,2745.43,4,1612,686.3575,413.88,2331.55,0.18,United Kingdom,16249.87,competition
16182,1692.0,1,1000,1692.0,0.0,1692.0,0.0,United Kingdom,9971.65,adoption
16184,148.22,1,26,148.22,0.0,148.22,0.0,United Kingdom,1158.79,adoption
16185,335.0,1,153,335.0,0.0,335.0,0.0,United Kingdom,644.72,adoption
16186,739.53,3,694,246.51,392.40999999999997,347.12,1.13,United Kingdom,9026.11,competition
16187,1888.74,5,1174,377.748,713.08,1175.66,0.61,United Kingdom,6911.44,competition
16188,565.77,2,439,282.885,151.65,414.12,0.37,United Kingdom,1087.66,adoption
